country,year,sex,disease,prevalence
Spagna,2019,M,Ictus o conseguenze croniche dell'ictus,1.0
Finlandia,2014,M,Ictus o conseguenze croniche dell'ictus,2.0
Finlandia,2019,M,Ictus o conseguenze croniche dell'ictus,2.3
Francia,2014,M,Ictus o conseguenze croniche dell'ictus,1.1
Francia,2019,M,Ictus o conseguenze croniche dell'ictus,1.2
Croazia,2014,M,Ictus o conseguenze croniche dell'ictus,2.1
Croazia,2019,M,Ictus o conseguenze croniche dell'ictus,2.8
Ungheria,2014,M,Ictus o conseguenze croniche dell'ictus,2.8
Ungheria,2019,M,Ictus o conseguenze croniche dell'ictus,2.0
Irlanda,2014,M,Ictus o conseguenze croniche dell'ictus,0.9
Irlanda,2019,M,Ictus o conseguenze croniche dell'ictus,1.1
Italia,2014,M,Ictus o conseguenze croniche dell'ictus,1.5
Italia,2019,M,Ictus o conseguenze croniche dell'ictus,1.4
Lituania,2014,M,Ictus o conseguenze croniche dell'ictus,2.5
Lituania,2019,M,Ictus o conseguenze croniche dell'ictus,2.3
Lussemburgo,2014,M,Ictus o conseguenze croniche dell'ictus,1.9
Lussemburgo,2019,M,Ictus o conseguenze croniche dell'ictus,0.8
Lettonia,2014,M,Ictus o conseguenze croniche dell'ictus,1.0
Lettonia,2019,M,Ictus o conseguenze croniche dell'ictus,0.9
Malta,2014,M,Ictus o conseguenze croniche dell'ictus,0.4
Malta,2019,M,Ictus o conseguenze croniche dell'ictus,0.4
Paesi Bassi,2014,M,Ictus o conseguenze croniche dell'ictus,0.3
Paesi Bassi,2019,M,Ictus o conseguenze croniche dell'ictus,1.7
Polonia,2014,M,Ictus o conseguenze croniche dell'ictus,2.2
Polonia,2019,M,Ictus o conseguenze croniche dell'ictus,2.0
Portogallo,2014,M,Ictus o conseguenze croniche dell'ictus,2.0
Portogallo,2019,M,Ictus o conseguenze croniche dell'ictus,1.6
Romania,2014,M,Ictus o conseguenze croniche dell'ictus,1.2
Romania,2019,M,Ictus o conseguenze croniche dell'ictus,1.1
Svezia,2014,M,Ictus o conseguenze croniche dell'ictus,1.1
Svezia,2019,M,Ictus o conseguenze croniche dell'ictus,1.0
Slovenia,2014,M,Ictus o conseguenze croniche dell'ictus,1.9
Slovenia,2019,M,Ictus o conseguenze croniche dell'ictus,1.7
Slovacchia,2014,M,Ictus o conseguenze croniche dell'ictus,2.0
Slovacchia,2019,M,Ictus o conseguenze croniche dell'ictus,2.0
Austria,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.1
Austria,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",5.9
Belgio,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.6
Belgio,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",6.0
Bulgaria,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",2.6
Bulgaria,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",2.4
Cipro,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",2.5
Cipro,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",4.7
Repubblica Ceca,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.8
Repubblica Ceca,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",5.2
Germania,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",10.2
Germania,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",10.3
Danimarca,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",7.6
Danimarca,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",8.8
Estonia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",2.9
Estonia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",4.3
Grecia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",4.1
Grecia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",2.3
Spagna,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.6
Spagna,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",5.3
Finlandia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",13.6
Finlandia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",13.4
Francia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",7.5
Francia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",9.5
Croazia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",7.3
Croazia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",15.3
Ungheria,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",6.5
Ungheria,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",6.5
Irlanda,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",9.4
Irlanda,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",1.7
Italia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.6
Italia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",5.3
Lituania,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",7.0
Lituania,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",8.4
Lussemburgo,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",7.7
Lussemburgo,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",7.3
Lettonia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",11.4
Lettonia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",10.2
Malta,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",3.9
Malta,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",2.0
Paesi Bassi,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",10.4
Paesi Bassi,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",11.6
Polonia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.9
Polonia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",6.4
Portogallo,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",9.8
Portogallo,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",10.8
Romania,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",1.3
Romania,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",1.5
Svezia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",9.6
Svezia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",11.9
Slovenia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",10.7
Slovenia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",10.3
Slovacchia,2014,F,"Incontinenza urinaria, problemi di controllo della vescica",5.1
Slovacchia,2019,F,"Incontinenza urinaria, problemi di controllo della vescica",5.7
Austria,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",2.1
Austria,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",3.0
Belgio,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",2.8
Belgio,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",3.7
Bulgaria,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.1
Bulgaria,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",2.7
Cipro,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",1.2
Cipro,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",2.6
Repubblica Ceca,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.8
Repubblica Ceca,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",0.9
Germania,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",5.5
Germania,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",5.3
Danimarca,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",6.2
Danimarca,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",6.0
Estonia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",0.7
Estonia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",2.3
Grecia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",2.4
Grecia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",1.7
Spagna,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.3
Spagna,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",2.5
Finlandia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",4.5
Finlandia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",4.5
Francia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.8
Francia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",4.9
Croazia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",5.5
Croazia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",10.8
Ungheria,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.9
Ungheria,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",2.9
Irlanda,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",5.2
Irlanda,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",1.4
Italia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",4.1
Italia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",3.8
Lituania,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.7
Lituania,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",4.0
Lussemburgo,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",4.6
Lussemburgo,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",4.7
Lettonia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",4.2
Lettonia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",4.5
Malta,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",1.6
Malta,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",1.4
Paesi Bassi,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",2.6
Paesi Bassi,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",3.2
Polonia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",2.1
Polonia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",2.6
Portogallo,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",5.0
Portogallo,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",4.9
Romania,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",1.6
Romania,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",1.5
Svezia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",4.2
Svezia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",5.2
Slovenia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",5.7
Slovenia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",5.3
Slovacchia,2014,M,"Incontinenza urinaria, problemi di controllo della vescica",3.1
Slovacchia,2019,M,"Incontinenza urinaria, problemi di controllo della vescica",3.1
